region_id,region_type,region
817748,neigh,"Raven Crest;KS;Kansas City, MO-KS;Olathe;Johnson County"
817703,neigh,"Prairie Farms;KS;Kansas City, MO-KS;Olathe;Johnson County"
737851,neigh,"Winsper;WA;Seattle-Tacoma-Bellevue, WA;Renton;King County"
817061,neigh,"Woodland Village;DE;Philadelphia-Camden-Wilmington, PA-NJ-DE-MD;Newark;New Castle County"
813907,neigh,"Sutton;VA;Richmond, VA;Henrico;Henrico County"
35577,neigh,"Fair Haven;NY;Auburn, NY;Sterling;Cayuga County"
812917,neigh,"Oxford;TX;Houston-The Woodlands-Sugar Land, TX;Sugar Land;Fort Bend County"
269172,neigh,"Royal Lakes;FL;Jacksonville, FL;Jacksonville;Duval County"
275402,neigh,"Soulard;MO;St. Louis, MO-IL;Saint Louis;Saint Louis City"
762967,neigh,"Grand Dale;MI;Detroit-Warren-Dearborn, MI;Redford;Wayne County"
416204,neigh,"October Woods;TN;Nashville-Davidson--Murfreesboro--Franklin, TN;Nashville;Davidson County"
813076,neigh,"Hawks Landing;OK;Oklahoma City, OK;Edmond;Oklahoma County"
761208,neigh,"Merlin Park;NY;Albany-Schenectady-Troy, NY;Schenectady;Schenectady County"
826306,neigh,"Village of Oakpark;TX;Dallas-Fort Worth-Arlington, TX;Bedford;Tarrant County"
813885,neigh,"Gates Head;VA;Richmond, VA;Henrico;Henrico County"
422755,neigh,"Bently Village;TX;Dallas-Fort Worth-Arlington, TX;Fort Worth;Tarrant County"
764040,neigh,"Village Creek;MN;Minneapolis-St. Paul-Bloomington, MN-WI;Brooklyn Park;Hennepin County"
817549,neigh,"Villages at Riverdale;CO;Denver-Aurora-Lakewood, CO;Thornton;Adams County"
394332,metro,"Ann Arbor, MI"
126414,city,"Timber Pines;FL;Tampa-St. Petersburg-Clearwater, FL;Hernando County"
268683,neigh,"Jefferson Park;CO;Denver-Aurora-Lakewood, CO;Denver;Denver County"
761848,neigh,"Dugan Best;KY;Owensboro, KY;Owensboro;Daviess County"
275694,neigh,"The Champions Estates-Stone Oak;TX;San Antonio-New Braunfels, TX;San Antonio;Bexar County"
761106,neigh,"Blaisdell Ranch;CA;Los Angeles-Long Beach-Anaheim, CA;Claremont;Los Angeles County"
761105,neigh,"Belage;CA;Los Angeles-Long Beach-Anaheim, CA;Claremont;Los Angeles County"
3464,city,"Ashland;NE;Omaha-Council Bluffs, NE-IA;Saunders County"
763553,neigh,"Fairfield Acres;MO;Springfield, MO;Springfield;Greene County"
761103,neigh,"Chanteclair;CA;Los Angeles-Long Beach-Anaheim, CA;Claremont;Los Angeles County"
48334,city,Warren;ME;nan;Knox County
21829,city,"Eatonville;FL;Orlando-Kissimmee-Sanford, FL;Orange County"
761060,neigh,"Padua Hills;CA;Los Angeles-Long Beach-Anaheim, CA;Claremont;Los Angeles County"
761104,neigh,"Stone Canyon;CA;Los Angeles-Long Beach-Anaheim, CA;Claremont;Los Angeles County"
9389,city,Yanceyville;NC;nan;Caswell County
11065,city,"Deerfield;NH;Boston-Cambridge-Newton, MA-NH;Rockingham County"
396135,city,Camden;ME;nan;Knox County
10280,city,"Bay Harbor Islands;FL;Miami-Fort Lauderdale-Pompano Beach, FL;Miami-Dade County"
34250,city,"Templeton;MA;Worcester, MA-CT;Worcester County"
19620,city,"Newton;NH;Boston-Cambridge-Newton, MA-NH;Rockingham County"
21832,city,Eddyville;KY;nan;Lyon County
272705,neigh,"184 Association;TX;San Antonio-New Braunfels, TX;San Antonio;Bexar County"
26150,city,"Nichols;SC;Myrtle Beach-Conway-North Myrtle Beach, SC-NC;Horry County"
9761,city,"Charleston;TN;Cleveland, TN;Bradley County"
275144,neigh,"Redland Ridge;TX;San Antonio-New Braunfels, TX;San Antonio;Bexar County"
39870,city,"Morongo Valley;CA;Riverside-San Bernardino-Ontario, CA;San Bernardino County"
36949,city,"Red Boiling Springs;TN;Nashville-Davidson--Murfreesboro--Franklin, TN;Macon County"
32273,city,"Keenesburg;CO;Greeley, CO;Weld County"
55493,city,"Churchville;PA;Philadelphia-Camden-Wilmington, PA-NJ-DE-MD;Bucks County"
14956,city,"Avondale Estates;GA;Atlanta-Sandy Springs-Alpharetta, GA;Dekalb County"
409868,neigh,"Georgetown;IL;Chicago-Naperville-Elgin, IL-IN-WI;Aurora;DuPage County"
49005,city,"Frenchtown;NJ;New York-Newark-Jersey City, NY-NJ-PA;Hunterdon County"
17038,city,"Bishop;TX;Corpus Christi, TX;Nueces County"
10817,city,"Chisholm;MN;Duluth, MN-WI;Saint Louis County"
24472,city,"Earlysville;VA;Charlottesville, VA;Albemarle County"
11884,city,"Heyworth;IL;Bloomington, IL;McLean County"
269945,neigh,"Parkside;ME;Portland-South Portland, ME;Portland;Cumberland County"
4482,city,"East Moriches;NY;New York-Newark-Jersey City, NY-NJ-PA;Suffolk County"
4077,city,"Chester;SC;Charlotte-Concord-Gastonia, NC-SC;Chester County"
23850,neigh,"Brookville;NY;New York-Newark-Jersey City, NY-NJ-PA;Glen Head;Nassau County"
47285,city,"Randolph;VT;Lebanon, NH-VT;Orange County"
40587,city,"Robbins;IL;Chicago-Naperville-Elgin, IL-IN-WI;Cook County"
55021,city,"Walland;TN;Knoxville, TN;Blount County"
37665,city,"Burnham;IL;Chicago-Naperville-Elgin, IL-IN-WI;Cook County"
37927,city,"Clinton;MI;Adrian, MI;Lenawee County"
13913,city,"South Charleston;OH;Springfield, OH;Clark County"
49129,city,"Gladewater;TX;Longview, TX;Gregg County"
190806,neigh,"Barelas;NM;Albuquerque, NM;Albuquerque;Bernalillo County"
47843,city,"Steilacoom;WA;Seattle-Tacoma-Bellevue, WA;Pierce County"
38219,city,Double Springs;AL;nan;Winston County
217072,neigh,"Westmont;PA;Altoona, PA;Altoona;Blair County"
54101,city,"Remington;VA;Washington-Arlington-Alexandria, DC-VA-MD-WV;Fauquier County"
8691,city,"Halifax;NC;Roanoke Rapids, NC;Halifax County"
55227,city,"Winchester;OH;Cincinnati, OH-KY-IN;Adams County"
52484,city,"Henderson;TN;Jackson, TN;Chester County"
395789,city,"North Brookfield;MA;Worcester, MA-CT;Worcester County"
56993,city,"Pauline;SC;Spartanburg, SC;Spartanburg County"
12486,city,"Lyons;CO;Boulder, CO;Boulder County"
52230,city,"Glendale;CO;Denver-Aurora-Lakewood, CO;Arapahoe County"
34790,city,"Westville;IL;Danville, IL;Vermilion County"
17633,city,"Crooksville;OH;Columbus, OH;Perry County"
273457,neigh,"Dellcrest Area;TX;San Antonio-New Braunfels, TX;San Antonio;Bexar County"
55065,city,"Wayne;IL;Chicago-Naperville-Elgin, IL-IN-WI;DuPage County"
14571,city,"West Reading;PA;Reading, PA;Berks County"
36962,city,Mineral Bluff;GA;nan;Fannin County
23476,city,"Amissville;VA;Washington-Arlington-Alexandria, DC-VA-MD-WV;Rappahannock County"
34619,city,Wakefield;NH;nan;Carroll County
32637,city,"Madison;VA;Washington-Arlington-Alexandria, DC-VA-MD-WV;Madison County"
104866,neigh,"Inglenook;AL;Birmingham-Hoover, AL;Birmingham;Jefferson County"
29589,city,"South Pasadena;FL;Tampa-St. Petersburg-Clearwater, FL;Pinellas County"
4334,city,"Delanco Township;NJ;Philadelphia-Camden-Wilmington, PA-NJ-DE-MD;Burlington County"
39869,city,"Moro;IL;St. Louis, MO-IL;Madison County"
37235,city,"Avon;MA;Boston-Cambridge-Newton, MA-NH;Norfolk County"
23023,city,"Augusta;MI;Ann Arbor, MI;Washtenaw County"
24506,city,"East Quogue;NY;New York-Newark-Jersey City, NY-NJ-PA;Suffolk County"
22218,city,"Mabton;WA;Yakima, WA;Yakima County"
41499,city,"Village of Lakewood;IL;Chicago-Naperville-Elgin, IL-IN-WI;McHenry County"
11133,city,"Donalds;SC;Greenwood, SC;Abbeville County"
26226,city,Nowata;OK;nan;Nowata County
34068,city,"South Tucson;AZ;Tucson, AZ;Pima County"
398689,city,Waldoboro;ME;nan;Lincoln County
5639,city,"Lincoln;AR;Fayetteville-Springdale-Rogers, AR;Washington County"
43258,city,"Weirsdale;FL;Ocala, FL;Marion County"
276580,neigh,"Southwest Quadrant;VA;Washington-Arlington-Alexandria, DC-VA-MD-WV;Alexandria;Alexandria City"
270396,neigh,"Fair West;NM;Albuquerque, NM;Albuquerque;Bernalillo County"
763618,neigh,"Ardsley Park;GA;Savannah, GA;Savannah;Chatham County"
271245,neigh,"Reservoir;RI;Providence-Warwick, RI-MA;Providence;Providence County"
753804,neigh,"Sharswood;PA;Philadelphia-Camden-Wilmington, PA-NJ-DE-MD;Philadelphia;Philadelphia County"
273493,neigh,"Downtown;NJ;Trenton-Princeton, NJ;Trenton;Mercer County"
275453,neigh,"South Salt Creek;NE;Lincoln, NE;Lincoln;Lancaster County"
818844,neigh,"Country Meadows;TX;McAllen-Edinburg-Mission, TX;McAllen;Hidalgo County"
821862,neigh,"Farmington Lake;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oswego;Kendall County"
273688,neigh,"Fairview Park;WI;Milwaukee-Waukesha, WI;West Allis;Milwaukee County"
274829,neigh,"Oak Flower;AZ;Tucson, AZ;Tucson;Pima County"
813844,neigh,"Summerwood;VA;Richmond, VA;Henrico;Henrico County"
764105,neigh,"Audobon;IA;Waterloo-Cedar Falls, IA;Waterloo;Black Hawk County"
275357,neigh,"Sheffield on the Harpeth;TN;Nashville-Davidson--Murfreesboro--Franklin, TN;Nashville;Davidson County"
817529,neigh,"Quail Valley;CO;Denver-Aurora-Lakewood, CO;Thornton;Adams County"
268598,neigh,"Willowbank;CA;Sacramento-Roseville-Folsom, CA;Davis;Yolo County"
761495,neigh,"Cambridge Estates;TX;Dallas-Fort Worth-Arlington, TX;Carrollton;Denton County"
826798,neigh,"Wooded Creek;TX;Dallas-Fort Worth-Arlington, TX;Wylie;Collin County"
827186,neigh,"Kensington Estates;TX;Dallas-Fort Worth-Arlington, TX;Corinth;Denton County"
819152,neigh,"Bonds Ranch;TX;Dallas-Fort Worth-Arlington, TX;Fort Worth;Tarrant County"
809909,neigh,"Lake Frances;SC;Charleston-North Charleston, SC;Charleston;Charleston County"
35553,neigh,Lake Carroll;IL;nan;Lanark;Carroll County
211599,neigh,"Highland Park;VA;Virginia Beach-Norfolk-Newport News, VA-NC;Norfolk;Norfolk City"
817727,neigh,"Arbor Landing;KS;Kansas City, MO-KS;Olathe;Johnson County"
806979,neigh,"Emerald Lake;TX;Dallas-Fort Worth-Arlington, TX;Garland;Dallas County"
761362,neigh,"South End;CT;Bridgeport-Stamford-Norwalk, CT;Bridgeport;Fairfield County"
761225,neigh,"French Hill;MA;Boston-Cambridge-Newton, MA-NH;Marlborough;Middlesex County"
41916,city,"Arnold;PA;Pittsburgh, PA;Westmoreland County"
26765,city,"Rio Grande;NJ;Ocean City, NJ;Cape May County"
57234,city,"Glen Arm;MD;Baltimore-Columbia-Towson, MD;Baltimore County"
270244,neigh,"Patch;MO;St. Louis, MO-IL;Saint Louis;Saint Louis City"
4007,city,"Catalina;AZ;Tucson, AZ;Pima County"
207717,neigh,"Willamette;OR;Albany-Lebanon, OR;Albany;Linn County"
56161,city,"Pacolet;SC;Gaffney, SC;Cherokee County"
51654,city,"Dauphin;PA;Harrisburg-Carlisle, PA;Dauphin County"
395447,city,Madison;ME;nan;Somerset County
53329,city,"Millbrook;NY;Poughkeepsie-Newburgh-Middletown, NY;Dutchess County"
417047,neigh,"Kensington Villas;IN;Fort Wayne, IN;Fort Wayne;Allen County"
22667,neigh,"Vauxhall;NJ;New York-Newark-Jersey City, NY-NJ-PA;Union;Union County"
397591,city,"Plainfield;MI;Grand Rapids-Kentwood, MI;Kent County"
33032,city,"Nashville;MI;Lansing-East Lansing, MI;Barry County"
28921,city,"Otisville;NY;Poughkeepsie-Newburgh-Middletown, NY;Orange County"
398642,city,"Hollis;ME;Portland-South Portland, ME;York County"
10085,city,"Allenstown;NH;Concord, NH;Merrimack County"
35291,city,"Caledonia;IL;Rockford, IL;Boone County"
28631,city,"Ethridge;TN;Lawrenceburg, TN;Lawrence County"
26020,city,"Mount Vernon;GA;Vidalia, GA;Montgomery County"
272850,neigh,"Baltimore;AL;Mobile, AL;Mobile;Mobile County"
45813,city,"Horse Cave;KY;Glasgow, KY;Hart County"
397653,city,"Lake;MI;Niles, MI;Berrien County"
276600,neigh,"Sweet Auburn;GA;Atlanta-Sandy Springs-Alpharetta, GA;Atlanta;Fulton County"
55767,city,"Gibbstown;NJ;Philadelphia-Camden-Wilmington, PA-NJ-DE-MD;Gloucester County"
399211,city,"Geneva;WI;Whitewater, WI;Walworth County"
269836,neigh,"Inner Harbor;MD;Baltimore-Columbia-Towson, MD;Baltimore;Baltimore City"
14150,city,Tiptonville;TN;nan;Lake County
21572,city,"Cherry Valley;IL;Rockford, IL;Winnebago County"
269198,neigh,"Southwood;FL;Jacksonville, FL;Jacksonville;Duval County"
4527,city,"Edwardsville;KS;Kansas City, MO-KS;Wyandotte County"
39470,city,"Livingston Manor;NY;Kingston, NY;Sullivan County"
268282,neigh,"McClymonds;CA;San Francisco-Oakland-Berkeley, CA;Oakland;Alameda County"
4062,city,"Chatfield;MN;Rochester, MN;Olmsted County"
130309,city,"Montgomery;GA;Savannah, GA;Chatham County"
269697,neigh,"East Riverside;LA;New Orleans-Metairie, LA;New Orleans;Orleans Parish"
18201,city,"Fremont;NH;Boston-Cambridge-Newton, MA-NH;Rockingham County"
55809,city,"Lake City;TN;Knoxville, TN;Anderson County"
763721,neigh,"Lansing-Eaton;MI;Lansing-East Lansing, MI;Lansing;Eaton County"
31473,city,"Evensville;TN;Dayton, TN;Rhea County"
47750,city,"South Barrington;IL;Chicago-Naperville-Elgin, IL-IN-WI;Cook County"
418138,neigh,"Granby Hill;SC;Columbia, SC;Columbia;Richland County"
53707,city,"Oldfort;TN;Cleveland, TN;Polk County"
56896,city,"Rescue;CA;Sacramento-Roseville-Folsom, CA;El Dorado County"
763744,neigh,"Downtown;TX;Dallas-Fort Worth-Arlington, TX;Denton;Denton County"
9119,city,"Poland;OH;Youngstown-Warren-Boardman, OH-PA;Mahoning County"
41987,city,"Brisbane;CA;San Francisco-Oakland-Berkeley, CA;San Mateo County"
188868,city,"Florence;NJ;Philadelphia-Camden-Wilmington, PA-NJ-DE-MD;Burlington County"
21716,city,"Calera;OK;Durant, OK;Bryan County"
40673,city,"Sabina;OH;Wilmington, OH;Clinton County"
12109,city,Jay;ME;nan;Franklin County
55298,city,Zwolle;LA;nan;Sabine Parish
42192,city,"Fruitland;MD;Salisbury, MD-DE;Wicomico County"
263158,neigh,"Oak Park; ND; Minot, ND; Ward County; Minot"
13747,city,"Sea Cliff;NY;New York-Newark-Jersey City, NY-NJ-PA;Nassau County"
46715,city,"New Haven;KY;Bardstown, KY;Nelson County"
30793,city,"Cave City;AR;Batesville, AR;Sharp County"
46124,city,"Lake Worth;TX;Dallas-Fort Worth-Arlington, TX;Tarrant County"
11185,city,"Dwight;IL;Pontiac, IL;Livingston County"
16681,city,"Adamstown;MD;Washington-Arlington-Alexandria, DC-VA-MD-WV;Frederick County"
21764,city,"Berry;AL;Tuscaloosa, AL;Tuscaloosa County"
38213,city,"Donora;PA;Pittsburgh, PA;Washington County"
49911,city,"Winona Lake;IN;Warsaw, IN;Kosciusko County"
52903,city,"Lavon;TX;Dallas-Fort Worth-Arlington, TX;Collin County"
51529,city,"Conowingo;MD;Philadelphia-Camden-Wilmington, PA-NJ-DE-MD;Cecil County"
6944,city,"Santee;SC;Orangeburg, SC;Orangeburg County"
23931,city,"Campo;CA;San Diego-Chula Vista-Carlsbad, CA;San Diego County"
7414,city,"Thornwood;NY;New York-Newark-Jersey City, NY-NJ-PA;Westchester County"
17698,city,"Daniels;WV;Beckley, WV;Raleigh County"
199222,city,"Amberley;OH;Cincinnati, OH-KY-IN;Hamilton County"
44952,city,Dolores;CO;nan;Dolores County
3419,city,"Anthony;FL;Ocala, FL;Marion County"
14739,city,"York Springs;PA;Gettysburg, PA;Adams County"
44015,city,"Ball;LA;Alexandria, LA;Rapides Parish"
40205,city,"Ovid;MI;Lansing-East Lansing, MI;Clinton County"
4794,city,"Fox River Grove;IL;Chicago-Naperville-Elgin, IL-IN-WI;McHenry County"
16612,city,"Northville;NY;Albany-Schenectady-Troy, NY;Hamilton County"
31922,city,"Hamilton;VA;Washington-Arlington-Alexandria, DC-VA-MD-WV;Loudoun County"
42033,city,"Clinton;WA;Oak Harbor, WA;Island County"
816537,neigh,"Sierra Monta+Â¦a;AZ;Yuma, AZ;Yuma;Yuma County"
816872,neigh,"Mockingbird Heights;TX;Midland, TX;Midland;Midland County"
826793,neigh,"Creek Hollow;TX;Dallas-Fort Worth-Arlington, TX;Wylie;Collin County"
212960,neigh,"Maplehill;CO;Fort Collins, CO;Fort Collins;Larimer County"
762159,neigh,"La Pasada;CA;Riverside-San Bernardino-Ontario, CA;Cathedral City;Riverside County"
272139,neigh,"Johnson's Woods;WI;Milwaukee-Waukesha, WI;Milwaukee;Milwaukee County"
416117,neigh,"Dakota Ridge;CO;Boulder, CO;Boulder;Boulder County"
343408,neigh,"Trier Ridge Park;IN;Fort Wayne, IN;Fort Wayne;Allen County"
761850,neigh,"Shifley-York;KY;Owensboro, KY;Owensboro;Daviess County"
268248,neigh,"Lakes and Birds;CA;San Francisco-Oakland-Berkeley, CA;Fremont;Alameda County"
174382,neigh,"Parkdale;MO;Kansas City, MO-KS;Kansas City;Platte County"
273020,neigh,"Bravo Park Lane;AZ;Tucson, AZ;Tucson;Pima County"
417914,neigh,"Desert Uplands;AZ;Phoenix-Mesa-Chandler, AZ;Mesa;Maricopa County"
273927,neigh,"Hanover Place;MO;Kansas City, MO-KS;Kansas City;Jackson County"
763521,neigh,"West Aurora;IL;Chicago-Naperville-Elgin, IL-IN-WI;Aurora;Kane County"
276594,neigh,"Stonehaven;NC;Charlotte-Concord-Gastonia, NC-SC;Charlotte;Mecklenburg County"
223246,neigh,"Society Hill;PA;Philadelphia-Camden-Wilmington, PA-NJ-DE-MD;Philadelphia;Philadelphia County"
763982,neigh,"American River Canyon North;CA;Sacramento-Roseville-Folsom, CA;Folsom;Sacramento County"
104506,neigh,"Green Acres;AL;Birmingham-Hoover, AL;Birmingham;Jefferson County"
775730,neigh,"Sorrel Ranch;CO;Denver-Aurora-Lakewood, CO;Aurora;Arapahoe County"
413210,neigh,"Highlands;TX;Dallas-Fort Worth-Arlington, TX;Fort Worth;Tarrant County"
816182,neigh,"Foxwood;CA;Visalia, CA;Visalia;Tulare County"
813903,neigh,"Crown Grant;VA;Richmond, VA;Henrico;Henrico County"
761703,neigh,"Pine Knoll;AZ;Flagstaff, AZ;Flagstaff;Coconino County"
269719,neigh,"Navarre;LA;New Orleans-Metairie, LA;New Orleans;Orleans Parish"
762165,neigh,"Southeast Marble;MI;Lansing-East Lansing, MI;East Lansing;Ingham County"
813931,neigh,"Nelson Estates;VA;Richmond, VA;Henrico;Henrico County"
270502,neigh,"Snow Heights;NM;Albuquerque, NM;Albuquerque;Bernalillo County"
814219,neigh,"Big Creek;GA;Atlanta-Sandy Springs-Alpharetta, GA;Cumming;Forsyth County"
416236,neigh,Montgomery Place; TN; Nashville-Davidson--Murfreesboro--Franklin; Davidson County; Nashville
252272,neigh,"Waterman;VA;Harrisonburg, VA;Harrisonburg;Harrisonburg City"
817591,neigh,"Meadowdale;TX;Dallas-Fort Worth-Arlington, TX;Mesquite;Dallas County"
274093,neigh,"Industrial District;GA;Augusta-Richmond County, GA-SC;Augusta;Richmond County"
762323,neigh,"Sunray East;FL;Miami-Fort Lauderdale-Pompano Beach, FL;North Miami Beach;Miami-Dade County"
275385,neigh,"Skunk City;NY;Syracuse, NY;Syracuse;Onondaga County"
761802,neigh,"Trolley Square;DE;Philadelphia-Camden-Wilmington, PA-NJ-DE-MD;Wilmington;New Castle County"
214594,neigh,"Pleasant Valley;PA;Altoona, PA;Altoona;Blair County"
268137,neigh,"El Macero Estates;CA;Sacramento-Roseville-Folsom, CA;Davis;Yolo County"
826847,neigh,"Lakeshore Parks Estates;TX;Dallas-Fort Worth-Arlington, TX;Rowlett;Rockwall County"
273213,neigh,"Chandler Heights;TX;Dallas-Fort Worth-Arlington, TX;Garland;Dallas County"
394458,metro,"Charlotte, NC"
274029,neigh,"Hillview;AL;Mobile, AL;Theodore;Mobile County"
417955,neigh,"Sunland Springs Village;AZ;Phoenix-Mesa-Chandler, AZ;Mesa;Maricopa County"
274773,neigh,"Northeast Garland;TX;Dallas-Fort Worth-Arlington, TX;Garland;Dallas County"
762494,neigh,"The Lakes;WA;Seattle-Tacoma-Bellevue, WA;Kent;King County"
395055,metro,"San Antonio, TX"
394998,metro,"Portland, OR"
764272,neigh,"Villa Capri;WI;Chicago-Naperville-Elgin, IL-IN-WI;Kenosha;Kenosha County"
271528,neigh,"Park Village;TX;San Antonio-New Braunfels, TX;San Antonio;Bexar County"
394466,metro,"Cincinnati, OH"
762258,neigh,"Heatheridge;UT;Provo-Orem, UT;Orem;Utah County"
394355,metro,"Austin, TX"
394775,metro,"Las Vegas, NV"
256657,neigh,"Lake;CA;San Francisco-Oakland-Berkeley, CA;San Francisco;San Francisco County"
394735,metro,"Kansas City, MO"
398464,city,"Grant-Valkaria;FL;Palm Bay-Melbourne-Titusville, FL;Brevard County"
31444,city,"Enoree;SC;Spartanburg, SC;Spartanburg County"
54393,city,"Sherborn;MA;Boston-Cambridge-Newton, MA-NH;Middlesex County"
47087,city,"Phoenix;OR;Medford, OR;Jackson County"
49146,city,"Glenburn;ME;Bangor, ME;Penobscot County"
5093,city,"Haubstadt;IN;Evansville, IN-KY;Gibson County"
415899,neigh,"East Beechwold;OH;Columbus, OH;Columbus;Franklin County"
15901,city,"Whitesburg;GA;Atlanta-Sandy Springs-Alpharetta, GA;Carroll County"
8389,city,"Haverhill;NH;Lebanon, NH-VT;Grafton County"
17336,city,"Castleton;VT;Rutland, VT;Rutland County"
394492,metro,"Columbus, OH"
15893,city,"Wheatland;CA;Yuba City, CA;Yuba County"
52813,city,"Koloa;HI;Kapaa, HI;Kauai County"
46402,city,"Maple Park;IL;Chicago-Naperville-Elgin, IL-IN-WI;Kane County"
6253,city,"Northwood;NH;Boston-Cambridge-Newton, MA-NH;Rockingham County"
34358,city,"Turner;OR;Salem, OR;Marion County"
46719,city,"New Hill;NC;Durham-Chapel Hill, NC;Chatham County"
189129,city,"Highland Lake;NJ;New York-Newark-Jersey City, NY-NJ-PA;Sussex County"
44670,city,"Cohasset;MN;Grand Rapids, MN;Itasca County"
54535,city,Stanley;VA;nan;Page County
50153,city,"West Pittston;PA;Scranton--Wilkes-Barre, PA;Luzerne County"
36151,city,"Millbury;OH;Toledo, OH;Wood County"
55925,city,"Greenville;GA;Atlanta-Sandy Springs-Alpharetta, GA;Meriwether County"
49498,city,"Raymond;ME;Portland-South Portland, ME;Cumberland County"
30163,city,"Algona;WA;Seattle-Tacoma-Bellevue, WA;King County"
53979,city,"Posen;IL;Chicago-Naperville-Elgin, IL-IN-WI;Cook County"
19831,city,"Pamplico;SC;Florence, SC;Florence County"
25719,city,"Manchester;GA;Atlanta-Sandy Springs-Alpharetta, GA;Meriwether County"
56913,city,"Rimrock;AZ;Prescott Valley-Prescott, AZ;Yavapai County"
26171,city,"North Baltimore;OH;Toledo, OH;Wood County"
24306,city,"Daleville;AL;Ozark, AL;Dale County"
56167,city,"Ray City;GA;Valdosta, GA;Berrien County"
21262,city,"Westover;MD;Salisbury, MD-DE;Somerset County"
38324,city,"Edgewater;CO;Denver-Aurora-Lakewood, CO;Jefferson County"
46938,city,"Ottawa Hills;OH;Toledo, OH;Lucas County"
10514,city,"Boylston;MA;Worcester, MA-CT;Worcester County"
42783,city,"Riner;VA;Blacksburg-Christiansburg, VA;Montgomery County"
44801,city,"Creston;OH;Wooster, OH;Wayne County"
56964,city,Staples;MN;nan;Todd County
26756,city,"Ridge Spring;SC;Augusta-Richmond County, GA-SC;Aiken County"
15783,city,"North Hampton;NH;Boston-Cambridge-Newton, MA-NH;Rockingham County"
10328,city,"Bellbrook;OH;Dayton-Kettering, OH;Greene County"
6068,city,"Mount Ephraim;NJ;Philadelphia-Camden-Wilmington, PA-NJ-DE-MD;Camden County"
53254,city,"Medway;OH;Springfield, OH;Clark County"
25980,city,"Moreland;GA;Atlanta-Sandy Springs-Alpharetta, GA;Coweta County"
121683,neigh,"Burleith;DC;Washington-Arlington-Alexandria, DC-VA-MD-WV;Washington;District of Columbia"
15515,neigh,"Morgan Village;NJ;Philadelphia-Camden-Wilmington, PA-NJ-DE-MD;Camden;Camden County"
275467,neigh,"Southeast;TX;Dallas-Fort Worth-Arlington, TX;Arlington;Tarrant County"
276215,neigh,"Blossom Valley;CA;San Jose-Sunnyvale-Santa Clara, CA;San Jose;Santa Clara County"
414745,neigh,"Windsor;UT;Provo-Orem, UT;Orem;Utah County"
276652,neigh,"West San Jose;CA;San Jose-Sunnyvale-Santa Clara, CA;San Jose;Santa Clara County"
117205,neigh,"Paradise Park;GA;Savannah, GA;Savannah;Chatham County"
276476,neigh,"North Long Beach;CA;Los Angeles-Long Beach-Anaheim, CA;Long Beach;Los Angeles County"
273527,neigh,"East;TX;Dallas-Fort Worth-Arlington, TX;Arlington;Tarrant County"
118987,neigh,"Willow Glen;CA;San Jose-Sunnyvale-Santa Clara, CA;San Jose;Santa Clara County"
15046,neigh,"Alafaya;FL;Orlando-Kissimmee-Sanford, FL;Orlando;Orange County"
25294,neigh,"Jamaica;NY;New York-Newark-Jersey City, NY-NJ-PA;New York;Queens County"
276659,neigh,"White Haven-Coro Lake;TN;Memphis, TN-MS-AR;Memphis;Shelby County"
273317,neigh,"Collingwood;NC;Charlotte-Concord-Gastonia, NC-SC;Charlotte;Mecklenburg County"
761482,neigh,"Vinegar Hill;IL;Springfield, IL;Springfield;Sangamon County"
342689,neigh,"Central Avenue;NY;Albany-Schenectady-Troy, NY;Albany;Albany County"
761030,neigh,"Wolfe Park;MN;Minneapolis-St. Paul-Bloomington, MN-WI;Saint Louis Park;Hennepin County"
25045,city,"Harrington Park;NJ;New York-Newark-Jersey City, NY-NJ-PA;Bergen County"
761418,neigh,"East Wynnton Circle/Carver Heights;GA;Columbus, GA-AL;Columbus;Muscogee County"
273975,neigh,"Hidden Forest;TX;Dallas-Fort Worth-Arlington, TX;Garland;Dallas County"
29755,city,"Trafalgar;IN;Indianapolis-Carmel-Anderson, IN;Johnson County"
44394,city,"Byron;MI;Lansing-East Lansing, MI;Shiawassee County"
20598,city,"Spencerville;OH;Lima, OH;Allen County"
24859,city,"Gibsonburg;OH;Fremont, OH;Sandusky County"
396628,city,"Monfort Heights East;OH;Cincinnati, OH-KY-IN;Hamilton County"
4303,city,Davis;OK;nan;Murray County
403499,neigh,"Skyland;DC;Washington-Arlington-Alexandria, DC-VA-MD-WV;Washington;District of Columbia"
15528,city,"Lyman;ME;Portland-South Portland, ME;York County"
36851,city,"East Bernard;TX;El Campo, TX;Wharton County"
275701,neigh,"The Fairways at Firewheel;TX;Dallas-Fort Worth-Arlington, TX;Garland;Dallas County"
7871,city,"West Union;WV;Clarksburg, WV;Doddridge County"
31622,city,"Foster;RI;Providence-Warwick, RI-MA;Providence County"
273297,neigh,"Cody;AL;Mobile, AL;Mobile;Mobile County"
37896,city,Clarkton;NC;nan;Bladen County
46052,city,"Kittrell;NC;Henderson, NC;Vance County"
39800,city,"Milton;NH;Boston-Cambridge-Newton, MA-NH;Strafford County"
55474,city,"Brentwood;NH;Boston-Cambridge-Newton, MA-NH;Rockingham County"
5127,city,Henning;TN;nan;Lauderdale County
52175,city,Garland;NC;nan;Sampson County
398589,city,"Enfield;NH;Lebanon, NH-VT;Grafton County"
49142,city,Emmetsburg;IA;nan;Palo Alto County
